edge,execution,2023033122,scanpy_normalise_data/1.6.0+galaxy0-0,error,Input staging problem: Test input file (filter_genes.h5) cannot be found.
edge,execution,2023033122,scanpy_normalise_data/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (filter_genes.h5) cannot be found.
edge,execution,2023033122,scanpy_plot_embed/1.6.0+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023033122,scanpy_plot_embed/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023033122,scanpy_run_pca/1.6.0+galaxy1-0,error,Input staging problem: Test input file (scale_data.h5) cannot be found.
edge,execution,2023033122,scanpy_run_pca/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (scale_data.h5) cannot be found.
edge,execution,2023033122,scanpy_run_tsne/1.6.0+galaxy2-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023033122,scanpy_run_tsne/1.6.0+galaxy2-1,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023033122,scanpy_run_tsne/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023033122,scanpy_run_tsne/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023033122,scanpy_run_umap/1.6.0+galaxy1-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023033122,scanpy_run_umap/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023033122,scanpy_scale_data/1.6.0+galaxy0-0,error,Input staging problem: Test input file (find_variable_genes.h5) cannot be found.
edge,execution,2023033122,scanpy_scale_data/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_variable_genes.h5) cannot be found.
edge,output,2023062518,poretools_events/0.6.1a1.1-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/poretools_events/poretools_events/0.6.1a1.1, exit_code: 1, stderr: Traceback (most recent call last):
edge,output,2023062518,poretools_events/0.6.1a1.1-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/poretools_events/poretools_events/0.6.1a1.1, exit_code: 1, stderr: Traceback (most recent call last):
edge,execution,2023062518,poretools_events/0.6.1a1.1-1,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023062518,qualimap_bamqc/2.2.2d+galaxy3-4,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc/2.2.2d+galaxy3, exit_code: None, stderr: .
edge,output,2023062518,qualimap_bamqc/2.2.2d+galaxy3-4,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc/2.2.2d+galaxy3, exit_code: None, stderr: .
edge,output,2023062518,qualimap_bamqc/2.2.2d+galaxy3-4,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/qualimap_bamqc/qualimap_bamqc/2.2.2d+galaxy3, exit_code: None, stderr: .
edge,execution,2023062518,samtools_stats/2.0.2+galaxy2-9,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023062518,scanpy_find_markers/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023062518,scanpy_find_markers/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023062518,scanpy_find_markers/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023062518,scanpy_find_markers/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023062518,sceasy_convert/0.0.5+galaxy1-0,error,Input staging problem: Test input file (input.loom) cannot be found.
edge,execution,2023062618,bcftools_filter/1.10-4,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023062618,bcftools_filter/1.10-8,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023062618,bcftools_mpileup/1.10-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023062618,dropletutils_empty_drops/1.0.4+galaxy0-0,error,Input staging problem: Test input file (raw_sce.rds) cannot be found.
edge,execution,2023062618,poretools_occupancy/0.6.1a1.1-1,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023062618,retrieve_scxa/v0.0.2+galaxy2-0,failure,Output matrix_mtx: Test output file (E-GEOD-100058.expression_tpm.mtx) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023062618,retrieve_scxa/v0.0.2+galaxy2-0,failure,Output genes_tsv: Test output file (E-GEOD-100058.genes.tsv) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023062618,retrieve_scxa/v0.0.2+galaxy2-0,failure,Output barcode_tsv: Test output file (E-GEOD-100058.barcodes.tsv) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023062618,retrieve_scxa/v0.0.2+galaxy2-0,failure,Output design_tsv: Test output file (E-GEOD-100058.exp_design.tsv) is missing. If you are using planemo, try adding --update_test_data to generate it.
edge,output,2023062618,salmon/1.3.0+galaxy1-2,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/1.3.0+galaxy1, exit_code: None, stderr: .
edge,output,2023062618,salmon/1.3.0+galaxy1-2,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/bgruening/salmon/salmon/1.3.0+galaxy1, exit_code: None, stderr: .
edge,output,2023062618,salmon/1.3.0+galaxy1-3,failure,Output postSample:  different than expected, difference (using diff):
edge,output,2023062618,samtools_bedcov/2.0.2-3,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.2, exit_code: None, stderr: .
edge,output,2023062618,samtools_bedcov/2.0.2-3,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/devteam/samtools_bedcov/samtools_bedcov/2.0.2, exit_code: None, stderr: .
edge,output,2023062618,scater_plot_dist_scatter/1.22.0-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scater_plot_dist_scatter/scater_plot_dist_scatter/1.22.0, exit_code: None, stderr: .
edge,output,2023062618,scater_plot_dist_scatter/1.22.0-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/scater_plot_dist_scatter/scater_plot_dist_scatter/1.22.0, exit_code: None, stderr: .
edge,output,2023062618,trimmomatic/0.38.1-0,failure,Output err_file:  different than expected, difference (using diff):
edge,output,2023062618,trimmomatic/0.38.1-11,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.38.1, exit_code: None, stderr: .
edge,output,2023062618,trimmomatic/0.38.1-11,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.38.1, exit_code: None, stderr: .
edge,output,2023062618,trimmomatic/0.38.1-11,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.38.1, exit_code: None, stderr: .
edge,output,2023062618,trimmomatic/0.38.1-11,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.38.1, exit_code: None, stderr: .
edge,output,2023062618,trimmomatic/0.38.1-11,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.38.1, exit_code: None, stderr: .
edge,execution,2023062618,trimmomatic/0.38.1-4,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023062618,trimmomatic/0.38.1-6,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.38.1, exit_code: None, stderr: .
edge,output,2023062618,trimmomatic/0.38.1-6,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.38.1, exit_code: None, stderr: .
edge,output,2023062618,trimmomatic/0.38.1-8,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/pjbriggs/trimmomatic/trimmomatic/0.38.1, exit_code: None, stderr: .
edge,execution,2023031022,scanpy_compute_graph/1.6.0+galaxy4-0,error,Input staging problem: Test input file (run_pca.h5) cannot be found.
edge,execution,2023031022,scanpy_compute_graph/1.6.0+galaxy4-1,error,Input staging problem: Test input file (run_pca.h5) cannot be found.
edge,execution,2023031022,scanpy_compute_graph/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (run_pca.h5) cannot be found.
edge,execution,2023031022,scanpy_compute_graph/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (run_pca.h5) cannot be found.
edge,execution,2023031022,scanpy_filter_cells/1.6.0+galaxy0-0,error,Input staging problem: Test input file (read_10x.h5) cannot be found.
edge,execution,2023031022,scanpy_filter_cells/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (read_10x.h5) cannot be found.
edge,execution,2023031022,scanpy_filter_genes/1.6.0+galaxy0-0,error,Input staging problem: Test input file (filter_cells.h5) cannot be found.
edge,execution,2023031022,scanpy_filter_genes/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (filter_cells.h5) cannot be found.
edge,execution,2023031022,scanpy_find_cluster/1.6.0+galaxy4-0,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023031022,scanpy_find_cluster/1.6.0+galaxy4-1,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023031022,scanpy_find_cluster/1.6.0+galaxy4-2,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023031022,scanpy_find_cluster/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023031022,scanpy_find_cluster/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023031022,scanpy_find_cluster/1.8.1+3+galaxy0-2,error,Input staging problem: Test input file (compute_graph.h5) cannot be found.
edge,execution,2023031022,scanpy_find_markers/1.6.0+galaxy3-0,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023031022,scanpy_find_markers/1.6.0+galaxy3-1,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023031022,scanpy_find_markers/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023031022,scanpy_find_markers/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (louvain_1.0) cannot be found.
edge,execution,2023031022,scanpy_find_variable_genes/1.6.0+galaxy0-0,error,Input staging problem: Test input file (normalise_data.h5) cannot be found.
edge,execution,2023031022,scanpy_find_variable_genes/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (normalise_data.h5) cannot be found.
edge,execution,2023031022,scanpy_normalise_data/1.6.0+galaxy0-0,error,Input staging problem: Test input file (filter_genes.h5) cannot be found.
edge,execution,2023031022,scanpy_normalise_data/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (filter_genes.h5) cannot be found.
edge,execution,2023031022,scanpy_plot_embed/1.6.0+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023031022,scanpy_plot_embed/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023031022,scanpy_run_pca/1.6.0+galaxy1-0,error,Input staging problem: Test input file (scale_data.h5) cannot be found.
edge,execution,2023031022,scanpy_run_pca/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (scale_data.h5) cannot be found.
edge,execution,2023031022,scanpy_run_tsne/1.6.0+galaxy2-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023031022,scanpy_run_tsne/1.6.0+galaxy2-1,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023031022,scanpy_run_tsne/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023031022,scanpy_run_tsne/1.8.1+3+galaxy0-1,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023031022,scanpy_run_umap/1.6.0+galaxy1-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023031022,scanpy_run_umap/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_cluster.h5) cannot be found.
edge,execution,2023031022,scanpy_scale_data/1.6.0+galaxy0-0,error,Input staging problem: Test input file (find_variable_genes.h5) cannot be found.
edge,execution,2023031022,scanpy_scale_data/1.8.1+3+galaxy0-0,error,Input staging problem: Test input file (find_variable_genes.h5) cannot be found.
edge,execution,2023031022,regex1/1.0.1-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023031022,sqlite_to_tabular/2.0.1-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023062118,annotatemyids/3.5.0.1-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/annotatemyids/annotatemyids/3.5.0.1, exit_code: None, stderr: .
edge,output,2023062118,annotatemyids/3.5.0.1-0,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/annotatemyids/annotatemyids/3.5.0.1, exit_code: None, stderr: .
edge,execution,2023062118,circos/0.69.8+galaxy7-1,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023062118,deeptools_multi_bam_summary/3.3.2.0.0-0,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,execution,2023062118,diff/3.7+galaxy0-2,error,Input staging problem: Job in error state.. tool_id: upload1, exit_code: None, stderr: .
edge,output,2023062118,ivar_trim/1.2.2+galaxy1-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim/1.2.2+galaxy1, exit_code: None, stderr: .
edge,output,2023062118,ivar_trim/1.2.2+galaxy1-1,failure,Job in error state.. tool_id: toolshed.g2.bx.psu.edu/repos/iuc/ivar_trim/ivar_trim/1.2.2+galaxy1, exit_code: None, stderr: .
